state_and_capital,geo_zone,item,date,average_price
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-01-01,8525
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-02-01,8625
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-03-01,8782.14285714286
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-04-01,8222.91666666667
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-05-01,9000
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-06-01,10105.666666666666
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-07-01,10203.5714285714
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-08-01,10118.75
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-09-01,10124.1666666667
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-10-01,10153.8461538461
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-11-01,10190.6923076923
Osun,South West,Medium Cylinder (10KG or 12.5KG),2022-12-01,10057.5
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-01-23,10068.1818181818
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-02-23,10115.9090909091
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-03-23,10226.923076923076
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-04-23,10233.72
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-05-23,9472.9166666667
Osun,South West,Medium Cylinder (10KG or 12.5KG),2023-06-23,9130.35714285714
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-01-01,3945
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-02-01,3805.8823529411766
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-03-01,3802.777777777778
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-04-01,4048.61111111111
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-05-01,3875
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-06-01,3908.7962962962956
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-07-01,3836.1111111111113
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-08-01,3872.4537037037035
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-09-01,3661.53846153846
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-10-01,3702.40414610942
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-11-01,3861.7230971335225
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2019-12-01,3870.1923076923076
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-01-01,3840.27777777778
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-02-01,3793.18181818182
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-03-01,3707.85714285714
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-04-01,3730.19352383452
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-05-01,3804.1370911463314
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-06-01,3798.2906732710876
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-07-01,3687.5
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-08-01,3778.4719141706537
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-09-01,3758.92857142857
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-10-01,3638.4615384615386
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-11-01,3553.125
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2020-12-01,3828.5714285714284
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-01-01,3742.356834297566
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-02-01,4034.31034868137
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-03-01,4075.5385323494
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-04-01,4158.65384615385
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-05-01,4087.66512053787
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-06-01,4034.60308063548
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-07-01,3859.9689469226328
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-08-01,4374.70038578022
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-09-01,6693.75
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-10-01,7718.23076923077
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-11-01,8648.333333333334
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2021-12-01,8303.333333333334
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-01-01,8225
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-02-01,8328.57142857143
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-03-01,8400
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-04-01,8930.882352941177
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-05-01,9184.06153846154
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-06-01,10191.666666666666
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-07-01,10294.722222222223
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-08-01,10622.222222222223
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-09-01,10723.75
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-10-01,10826.5625
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-11-01,10970
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2022-12-01,10541.5789473684
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-01-23,10588.4615384615
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-02-23,10616.0714285714
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-03-23,10616.08
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-04-23,10670
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-05-23,9362.57142857143
Oyo,South West,Medium Cylinder (10KG or 12.5KG),2023-06-23,9071.15384615385
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-01-01,4350
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-02-01,4450
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-03-01,4450
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-04-01,4266.666666666667
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-05-01,4375
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-06-01,4333.333333333333
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-07-01,4260
Plateau,North Central,Medium Cylinder (10KG or 12.5KG),2019-08-01,4260
